[2025-07-31T21:54:13.772+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-07-31T00:06:00+00:00 [queued]>
[2025-07-31T21:54:13.789+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-07-31T00:06:00+00:00 [queued]>
[2025-07-31T21:54:13.790+0000] {taskinstance.py:1359} INFO - Starting attempt 1 of 1
[2025-07-31T21:54:13.821+0000] {taskinstance.py:1380} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2025-07-31 00:06:00+00:00
[2025-07-31T21:54:13.830+0000] {standard_task_runner.py:57} INFO - Started process 2210 to run task
[2025-07-31T21:54:13.839+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2025-07-31T00:06:00+00:00', '--job-id', '977', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmpg6co870m']
[2025-07-31T21:54:13.847+0000] {standard_task_runner.py:85} INFO - Job 977: Subtask generate_txn_fact_data
[2025-07-31T21:54:13.976+0000] {task_command.py:415} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-07-31T00:06:00+00:00 [running]> on host d47ad9177d65
[2025-07-31T21:54:14.161+0000] {taskinstance.py:1660} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='GGCODE' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2025-07-31T00:06:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-07-31T00:06:00+00:00'
[2025-07-31T21:54:14.168+0000] {conn.py:396} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.18.0.3', 9092)]>: connecting to kafka_broker:9092 [('172.18.0.3', 9092) IPv4]
[2025-07-31T21:54:14.176+0000] {conn.py:618} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka_broker:9092 <checking_api_versions_recv> [IPv4 ('172.18.0.3', 9092)]>: Broker version identified as 2.5
[2025-07-31T21:54:14.177+0000] {conn.py:457} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka_broker:9092 <connected> [IPv4 ('172.18.0.3', 9092)]>: Connection complete.
[2025-07-31T21:54:14.290+0000] {conn.py:396} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.18.0.3', 9092)]>: connecting to kafka_broker:9092 [('172.18.0.3', 9092) IPv4]
[2025-07-31T21:54:14.291+0000] {conn.py:457} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=0 host=kafka_broker:9092 <connected> [IPv4 ('172.18.0.3', 9092)]>: Connection complete.
[2025-07-31T21:54:14.292+0000] {conn.py:945} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka_broker:9092 <connected> [IPv4 ('172.18.0.3', 9092)]>: Closing connection. 
[2025-07-31T21:54:14.302+0000] {kafka_operator.py:55} INFO - Sent transaction {'transaction_id': 'T000001', 'transaction_date': 1738792454186, 'account_id': 'A00078', 'customer_id': 'C00043', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00036', 'transaction_amount': 1219.74, 'exchange_rate': 0.7588}
[2025-07-31T21:54:14.306+0000] {kafka_operator.py:55} INFO - Sent transaction {'transaction_id': 'T000002', 'transaction_date': 1735250054305, 'account_id': 'A00043', 'customer_id': 'C00087', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00019', 'transaction_amount': 26667.91, 'exchange_rate': 1.4161}
[2025-07-31T21:54:14.307+0000] {kafka_operator.py:55} INFO - Sent transaction {'transaction_id': 'T000003', 'transaction_date': 1752702854307, 'account_id': 'A00013', 'customer_id': 'C00004', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00025', 'transaction_amount': 35174.84, 'exchange_rate': 0.1511}
[2025-07-31T21:54:14.310+0000] {kafka_operator.py:55} INFO - Sent transaction {'transaction_id': 'T000004', 'transaction_date': 1747518854310, 'account_id': 'A00022', 'customer_id': 'C00084', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00025', 'transaction_amount': 43258.94, 'exchange_rate': 0.9267}
[2025-07-31T21:54:14.311+0000] {kafka_operator.py:55} INFO - Sent transaction {'transaction_id': 'T000005', 'transaction_date': 1726264454311, 'account_id': 'A00083', 'customer_id': 'C00052', 'transaction_type': 'Withdraw', 'currency': 'USD', 'branch_id': 'B00017', 'transaction_amount': 88645.94, 'exchange_rate': 1.1952}
[2025-07-31T21:54:14.313+0000] {kafka_operator.py:55} INFO - Sent transaction {'transaction_id': 'T000006', 'transaction_date': 1746568454313, 'account_id': 'A00032', 'customer_id': 'C00006', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00055', 'transaction_amount': 61065.09, 'exchange_rate': 1.2311}
[2025-07-31T21:54:14.315+0000] {kafka_operator.py:55} INFO - Sent transaction {'transaction_id': 'T000007', 'transaction_date': 1738360454315, 'account_id': 'A00085', 'customer_id': 'C00093', 'transaction_type': 'Withdraw', 'currency': 'USD', 'branch_id': 'B00007', 'transaction_amount': 16164.7, 'exchange_rate': 0.0187}
[2025-07-31T21:54:14.317+0000] {kafka_operator.py:55} INFO - Sent transaction {'transaction_id': 'T000008', 'transaction_date': 1744754054317, 'account_id': 'A00074', 'customer_id': 'C00016', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00015', 'transaction_amount': 6298.84, 'exchange_rate': 0.0266}
[2025-07-31T21:54:14.318+0000] {kafka_operator.py:55} INFO - Sent transaction {'transaction_id': 'T000009', 'transaction_date': 1741902854317, 'account_id': 'A00087', 'customer_id': 'C00083', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00046', 'transaction_amount': 21020.68, 'exchange_rate': 0.5263}
[2025-07-31T21:54:14.323+0000] {kafka_operator.py:55} INFO - Sent transaction {'transaction_id': 'T000010', 'transaction_date': 1727301254323, 'account_id': 'A00022', 'customer_id': 'C00016', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00040', 'transaction_amount': 49382.56, 'exchange_rate': 0.8039}
[2025-07-31T21:54:14.324+0000] {kafka_operator.py:55} INFO - Sent transaction {'transaction_id': 'T000011', 'transaction_date': 1738965254323, 'account_id': 'A00083', 'customer_id': 'C00019', 'transaction_type': 'Withdraw', 'currency': 'GBP', 'branch_id': 'B00074', 'transaction_amount': 72701.56, 'exchange_rate': 1.2053}
[2025-07-31T21:54:14.326+0000] {kafka_operator.py:55} INFO - Sent transaction {'transaction_id': 'T000012', 'transaction_date': 1726005254326, 'account_id': 'A00017', 'customer_id': 'C00088', 'transaction_type': 'Withdraw', 'currency': 'USD', 'branch_id': 'B00016', 'transaction_amount': 90714.19, 'exchange_rate': 1.2589}
