[2025-07-31T21:57:52.813+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-07-31T06:29:00+00:00 [queued]>
[2025-07-31T21:57:52.823+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-07-31T06:29:00+00:00 [queued]>
[2025-07-31T21:57:52.824+0000] {taskinstance.py:1359} INFO - Starting attempt 1 of 1
[2025-07-31T21:57:52.835+0000] {taskinstance.py:1380} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2025-07-31 06:29:00+00:00
[2025-07-31T21:57:52.841+0000] {standard_task_runner.py:57} INFO - Started process 3737 to run task
[2025-07-31T21:57:52.844+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2025-07-31T06:29:00+00:00', '--job-id', '1376', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmpdck_s2ig']
[2025-07-31T21:57:52.846+0000] {standard_task_runner.py:85} INFO - Job 1376: Subtask generate_txn_fact_data
[2025-07-31T21:57:52.878+0000] {task_command.py:415} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-07-31T06:29:00+00:00 [running]> on host d47ad9177d65
[2025-07-31T21:57:52.933+0000] {taskinstance.py:1660} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='GGCODE' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2025-07-31T06:29:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-07-31T06:29:00+00:00'
[2025-07-31T21:57:52.937+0000] {conn.py:396} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.18.0.3', 9092)]>: connecting to kafka_broker:9092 [('172.18.0.3', 9092) IPv4]
[2025-07-31T21:57:52.939+0000] {conn.py:618} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka_broker:9092 <checking_api_versions_recv> [IPv4 ('172.18.0.3', 9092)]>: Broker version identified as 2.5
[2025-07-31T21:57:52.941+0000] {conn.py:457} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka_broker:9092 <connected> [IPv4 ('172.18.0.3', 9092)]>: Connection complete.
[2025-07-31T21:57:53.044+0000] {conn.py:396} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.18.0.3', 9092)]>: connecting to kafka_broker:9092 [('172.18.0.3', 9092) IPv4]
[2025-07-31T21:57:53.045+0000] {conn.py:457} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=0 host=kafka_broker:9092 <connected> [IPv4 ('172.18.0.3', 9092)]>: Connection complete.
[2025-07-31T21:57:53.045+0000] {conn.py:945} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka_broker:9092 <connected> [IPv4 ('172.18.0.3', 9092)]>: Closing connection. 
[2025-07-31T21:57:53.047+0000] {kafka_operator.py:55} INFO - Sent transaction {'transaction_id': 'T000001', 'transaction_date': 1739656672943, 'account_id': 'A00061', 'customer_id': 'C00093', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00091', 'transaction_amount': 97118.81, 'exchange_rate': 0.9527}
[2025-07-31T21:57:53.048+0000] {kafka_operator.py:55} INFO - Sent transaction {'transaction_id': 'T000002', 'transaction_date': 1744495073048, 'account_id': 'A00002', 'customer_id': 'C00076', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00016', 'transaction_amount': 23542.17, 'exchange_rate': 1.2214}
[2025-07-31T21:57:53.050+0000] {kafka_operator.py:55} INFO - Sent transaction {'transaction_id': 'T000003', 'transaction_date': 1752443873050, 'account_id': 'A00100', 'customer_id': 'C00079', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00021', 'transaction_amount': 39297.29, 'exchange_rate': 1.3634}
[2025-07-31T21:57:53.052+0000] {kafka_operator.py:55} INFO - Sent transaction {'transaction_id': 'T000004', 'transaction_date': 1735250273051, 'account_id': 'A00058', 'customer_id': 'C00005', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00070', 'transaction_amount': 42735.89, 'exchange_rate': 0.6783}
[2025-07-31T21:57:53.054+0000] {kafka_operator.py:55} INFO - Sent transaction {'transaction_id': 'T000005', 'transaction_date': 1728424673054, 'account_id': 'A00029', 'customer_id': 'C00012', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00002', 'transaction_amount': 4488.06, 'exchange_rate': 0.247}
[2025-07-31T21:57:53.055+0000] {kafka_operator.py:55} INFO - Sent transaction {'transaction_id': 'T000006', 'transaction_date': 1746568673054, 'account_id': 'A00030', 'customer_id': 'C00077', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00067', 'transaction_amount': 4474.53, 'exchange_rate': 1.0607}
[2025-07-31T21:57:53.056+0000] {kafka_operator.py:55} INFO - Sent transaction {'transaction_id': 'T000007', 'transaction_date': 1730152673055, 'account_id': 'A00073', 'customer_id': 'C00070', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00066', 'transaction_amount': 46806.79, 'exchange_rate': 0.1321}
[2025-07-31T21:57:53.056+0000] {kafka_operator.py:55} INFO - Sent transaction {'transaction_id': 'T000008', 'transaction_date': 1747864673056, 'account_id': 'A00007', 'customer_id': 'C00044', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00053', 'transaction_amount': 39038.26, 'exchange_rate': 1.4957}
[2025-07-31T21:57:53.057+0000] {kafka_operator.py:55} INFO - Sent transaction {'transaction_id': 'T000009', 'transaction_date': 1749160673056, 'account_id': 'A00093', 'customer_id': 'C00057', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00066', 'transaction_amount': 87574.18, 'exchange_rate': 0.9387}
[2025-07-31T21:57:53.058+0000] {kafka_operator.py:55} INFO - Sent transaction {'transaction_id': 'T000010', 'transaction_date': 1731103073058, 'account_id': 'A00008', 'customer_id': 'C00010', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00073', 'transaction_amount': 43258.18, 'exchange_rate': 1.3394}
[2025-07-31T21:57:53.059+0000] {kafka_operator.py:55} INFO - Sent transaction {'transaction_id': 'T000011', 'transaction_date': 1728251873059, 'account_id': 'A00099', 'customer_id': 'C00051', 'transaction_type': 'Withdraw', 'currency': 'GBP', 'branch_id': 'B00079', 'transaction_amount': 71817.31, 'exchange_rate': 0.9165}
[2025-07-31T21:57:53.060+0000] {kafka_operator.py:55} INFO - Sent transaction {'transaction_id': 'T000012', 'transaction_date': 1730239073059, 'account_id': 'A00018', 'customer_id': 'C00010', 'transaction_type': 'Withdraw', 'currency': 'EUR', 'branch_id': 'B00026', 'transaction_amount': 83977.47, 'exchange_rate': 1.1438}
