[2025-07-31T21:54:13.821+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-07-31T00:05:00+00:00 [queued]>
[2025-07-31T21:54:13.845+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-07-31T00:05:00+00:00 [queued]>
[2025-07-31T21:54:13.845+0000] {taskinstance.py:1359} INFO - Starting attempt 1 of 1
[2025-07-31T21:54:13.890+0000] {taskinstance.py:1380} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2025-07-31 00:05:00+00:00
[2025-07-31T21:54:13.906+0000] {standard_task_runner.py:57} INFO - Started process 2213 to run task
[2025-07-31T21:54:13.911+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2025-07-31T00:05:00+00:00', '--job-id', '981', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmpx5snzl5_']
[2025-07-31T21:54:13.918+0000] {standard_task_runner.py:85} INFO - Job 981: Subtask generate_txn_fact_data
[2025-07-31T21:54:14.006+0000] {task_command.py:415} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-07-31T00:05:00+00:00 [running]> on host d47ad9177d65
[2025-07-31T21:54:14.212+0000] {taskinstance.py:1660} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='GGCODE' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2025-07-31T00:05:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-07-31T00:05:00+00:00'
[2025-07-31T21:54:14.218+0000] {conn.py:396} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.18.0.3', 9092)]>: connecting to kafka_broker:9092 [('172.18.0.3', 9092) IPv4]
[2025-07-31T21:54:14.222+0000] {conn.py:618} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka_broker:9092 <checking_api_versions_recv> [IPv4 ('172.18.0.3', 9092)]>: Broker version identified as 2.5
[2025-07-31T21:54:14.223+0000] {conn.py:457} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka_broker:9092 <connected> [IPv4 ('172.18.0.3', 9092)]>: Connection complete.
[2025-07-31T21:54:14.331+0000] {conn.py:396} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.18.0.3', 9092)]>: connecting to kafka_broker:9092 [('172.18.0.3', 9092) IPv4]
[2025-07-31T21:54:14.333+0000] {conn.py:457} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=0 host=kafka_broker:9092 <connected> [IPv4 ('172.18.0.3', 9092)]>: Connection complete.
[2025-07-31T21:54:14.335+0000] {conn.py:945} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka_broker:9092 <connected> [IPv4 ('172.18.0.3', 9092)]>: Closing connection. 
[2025-07-31T21:54:14.339+0000] {kafka_operator.py:55} INFO - Sent transaction {'transaction_id': 'T000001', 'transaction_date': 1745099654227, 'account_id': 'A00064', 'customer_id': 'C00026', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00092', 'transaction_amount': 73975.14, 'exchange_rate': 0.0836}
[2025-07-31T21:54:14.343+0000] {kafka_operator.py:55} INFO - Sent transaction {'transaction_id': 'T000002', 'transaction_date': 1740002054343, 'account_id': 'A00037', 'customer_id': 'C00020', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00046', 'transaction_amount': 29435.48, 'exchange_rate': 0.9872}
[2025-07-31T21:54:14.348+0000] {kafka_operator.py:55} INFO - Sent transaction {'transaction_id': 'T000003', 'transaction_date': 1731016454347, 'account_id': 'A00016', 'customer_id': 'C00036', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00016', 'transaction_amount': 16413.81, 'exchange_rate': 0.1432}
[2025-07-31T21:54:14.352+0000] {kafka_operator.py:55} INFO - Sent transaction {'transaction_id': 'T000004', 'transaction_date': 1740002054352, 'account_id': 'A00028', 'customer_id': 'C00051', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00041', 'transaction_amount': 34075.53, 'exchange_rate': 0.7821}
[2025-07-31T21:54:14.355+0000] {kafka_operator.py:55} INFO - Sent transaction {'transaction_id': 'T000005', 'transaction_date': 1750715654355, 'account_id': 'A00017', 'customer_id': 'C00094', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00080', 'transaction_amount': 76888.16, 'exchange_rate': 0.554}
[2025-07-31T21:54:14.359+0000] {kafka_operator.py:55} INFO - Sent transaction {'transaction_id': 'T000006', 'transaction_date': 1745618054359, 'account_id': 'A00001', 'customer_id': 'C00075', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00038', 'transaction_amount': 13243.87, 'exchange_rate': 0.7173}
[2025-07-31T21:54:14.363+0000] {kafka_operator.py:55} INFO - Sent transaction {'transaction_id': 'T000007', 'transaction_date': 1745790854363, 'account_id': 'A00050', 'customer_id': 'C00064', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00086', 'transaction_amount': 86516.18, 'exchange_rate': 0.668}
[2025-07-31T21:54:14.366+0000] {kafka_operator.py:55} INFO - Sent transaction {'transaction_id': 'T000008', 'transaction_date': 1746395654366, 'account_id': 'A00041', 'customer_id': 'C00068', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00044', 'transaction_amount': 37496.78, 'exchange_rate': 0.0803}
[2025-07-31T21:54:14.371+0000] {kafka_operator.py:55} INFO - Sent transaction {'transaction_id': 'T000009', 'transaction_date': 1741816454371, 'account_id': 'A00034', 'customer_id': 'C00052', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00063', 'transaction_amount': 1859.7, 'exchange_rate': 0.1185}
[2025-07-31T21:54:14.373+0000] {kafka_operator.py:55} INFO - Sent transaction {'transaction_id': 'T000010', 'transaction_date': 1733090054373, 'account_id': 'A00091', 'customer_id': 'C00066', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00089', 'transaction_amount': 24146.26, 'exchange_rate': 1.417}
[2025-07-31T21:54:14.373+0000] {kafka_operator.py:55} INFO - Sent transaction {'transaction_id': 'T000011', 'transaction_date': 1730238854373, 'account_id': 'A00099', 'customer_id': 'C00080', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00060', 'transaction_amount': 84730.54, 'exchange_rate': 1.1937}
[2025-07-31T21:54:14.374+0000] {kafka_operator.py:55} INFO - Sent transaction {'transaction_id': 'T000012', 'transaction_date': 1741211654374, 'account_id': 'A00083', 'customer_id': 'C00078', 'transaction_type': 'Withdraw', 'currency': 'USD', 'branch_id': 'B00029', 'transaction_amount': 78757.8, 'exchange_rate': 0.9825}
